emp_no,first_name,last_name,to_date,dept_name
273894,Shalesh,Giaccio,9999-01-01,Sales
273933,Sreenivas,Parfitt,9999-01-01,Sales
273997,Yechiam,Braunschweig,9999-01-01,Sales
274017,Mona,Fortenbacher,1993-01-21,Sales
274106,Leon,Herber,9999-01-01,Sales
274181,Yechezkel,Fortenbacher,9999-01-01,Sales
274197,Geoffrey,Randi,9999-01-01,Sales
274251,Heon,Kadhim,1991-03-20,Sales
274282,Saeko,Bernatsky,9999-01-01,Sales
274380,Christoper,Motley,1993-05-28,Sales
274397,Rimli,Wendorf,9999-01-01,Sales
274436,Brewster,Zockler,9999-01-01,Sales
274441,Marla,Denis,9999-01-01,Sales
274468,Gaurav,Gurbaxani,1993-02-04,Sales
274492,Malu,Zeilberger,9999-01-01,Sales
274508,Rosli,Vickson,9999-01-01,Sales
274543,Teruyuki,Marrakchi,9999-01-01,Sales
274574,Chirstian,Bharadwaj,1996-08-27,Sales
274585,Aleksandar,Itzfeldt,1997-04-21,Sales
274625,Fatemeh,Assaf,9999-01-01,Sales
274704,Masanao,Rothe,9999-01-01,Sales
274706,Xiaoqiu,Thimonier,9999-01-01,Sales
274735,Noritoshi,Haldar,9999-01-01,Sales
274743,Irena,Driscoll,9999-01-01,Sales
274785,Sandeepan,Krohn,9999-01-01,Sales
274816,Shigehiro,Minakawa,2000-03-17,Sales
274856,Fayez,Weedman,9999-01-01,Sales
274903,Fusako,Crooks,9999-01-01,Sales
274910,Parke,Braccini,9999-01-01,Sales
274932,Mikhail,Schmiedel,9999-01-01,Sales
274980,Sahrah,Slobodova,9999-01-01,Sales
274984,Tesuya,Marshall,9999-01-01,Sales
274991,Xinyu,Gide,9999-01-01,Sales
275001,Katsuo,Mitina,9999-01-01,Sales
275011,Leen,Wallrath,9999-01-01,Sales
275022,Lansing,Yoshimura,9999-01-01,Sales
275120,Jaideep,Aamodt,9999-01-01,Sales
275190,Phuoc,Lanphier,1992-01-29,Sales
275225,Mong,Luce,9999-01-01,Sales
275288,Sadegh,Sommen,9999-01-01,Sales
275319,Mani,Vadhan,9999-01-01,Sales
275367,Maren,Hebert,2001-05-14,Sales
275386,Parke,Lortz,9999-01-01,Sales
275421,King,Cooley,9999-01-01,Sales
275479,Georgi,Ratnakar,1992-05-14,Sales
275533,Takanari,Muhling,9999-01-01,Sales
275639,Kasturi,Claffy,9999-01-01,Sales
275692,Arfst,Soloway,1998-09-13,Sales
275739,Patricio,Snyers,9999-01-01,Sales
275751,Pohua,Restivo,9999-01-01,Sales
275755,Yagil,Comyn,2002-07-24,Sales
275767,Uinam,Varker,9999-01-01,Sales
275851,Panayotis,Glowinski,9999-01-01,Sales
275880,Geraldo,Picaronny,9999-01-01,Sales
275980,Mostafa,Ponthieu,9999-01-01,Sales
275988,Teiji,Kamber,1998-01-04,Sales
276006,Gurbir,Iisaku,2000-12-19,Sales
276046,Sanjai,Hartvigsen,9999-01-01,Sales
276053,True,Lyonns,9999-01-01,Sales
276072,Youjian,Bael,2000-12-08,Sales
276079,Jessie,Brlek,9999-01-01,Sales
276091,Szabolcs,Halevi,9999-01-01,Sales
276143,Vishv,Hedayat,1989-03-12,Sales
276153,Kazuhito,Copas,9999-01-01,Sales
276258,Ulf,Denis,1996-10-18,Sales
276289,Yuchang,Gilg,9999-01-01,Sales
276389,Van,Hofman,1989-05-23,Sales
276416,Moon,Ishibashi,1997-11-29,Sales
276451,Xiaoqiu,Riefers,9999-01-01,Sales
276455,Remko,Awdeh,1986-06-27,Sales
276468,Rosalie,DuCasse,9999-01-01,Sales
276502,Indrajit,Segond,9999-01-01,Sales
276515,Hercules,Granlund,9999-01-01,Sales
276531,Michaela,Litvinov,9999-01-01,Sales
276576,Guadalupe,McClurg,9999-01-01,Sales
276578,Sibyl,Luff,9999-01-01,Sales
276632,Otmar,Menyhert,1994-04-06,Sales
276633,Shin,Birdsall,9999-01-01,Sales
276648,Mokhtar,Tetzlaff,9999-01-01,Sales
276657,Reinhold,Wrigley,9999-01-01,Sales
276685,Pradeep,Piveteau,9999-01-01,Sales
276722,Uzi,Verhoeff,2001-10-30,Sales
276766,Mircea,Axelband,2000-11-20,Sales
276768,Barry,Chinal,1988-12-08,Sales
276800,Honglan,Remmele,9999-01-01,Sales
276844,Elzbieta,Peltason,9999-01-01,Sales
276850,Malu,Belinskaya,1992-02-19,Sales
276954,Shahaf,Matteis,1989-08-09,Sales
277019,Toshimi,Cherinka,1998-09-07,Sales
277130,Bojan,Passino,1994-10-06,Sales
277144,Vishv,Munck,9999-01-01,Sales
277187,Arlette,Shinomoto,2000-07-01,Sales
277235,Ayakannu,Ashish,9999-01-01,Sales
277248,Barna,Erni,9999-01-01,Sales
277376,Indrajit,Unno,9999-01-01,Sales
277473,Petter,Azevdeo,1999-08-16,Sales
277503,Eberhardt,Gomatam,9999-01-01,Sales
277588,Kensei,Guerreiro,9999-01-01,Sales
277608,Vasilis,Pettis,9999-01-01,Sales
277612,Lokesh,Flowers,9999-01-01,Sales
277633,Rimli,Solares,9999-01-01,Sales
277745,Fay,Suppi,9999-01-01,Sales
277853,Manibrata,Bale,9999-01-01,Sales
277954,Maren,Gornas,1997-11-04,Sales
277965,Luigi,Murillo,1999-01-01,Sales
277996,Naftaly,Straney,9999-01-01,Sales
278008,Krassimir,Merle,9999-01-01,Sales
278024,Guangming,Sridhar,1999-12-12,Sales
278031,Marco,Chandrasekhar,9999-01-01,Sales
278095,Nagui,Merel,1999-03-02,Sales
278112,Paddy,Ginneken,9999-01-01,Sales
278134,Sorina,Crouzet,1995-03-26,Sales
278215,Ottavia,Zaccaria,9999-01-01,Sales
278232,Krassimir,Sanella,9999-01-01,Sales
278353,Junichi,Kalsbeek,9999-01-01,Sales
278360,Gregory,Bottner,9999-01-01,Sales
278486,Aiichiro,Maraist,9999-01-01,Sales
278508,Mansur,Improta,9999-01-01,Sales
278619,Malu,Denis,9999-01-01,Sales
278696,Mara,Melichar,2001-03-01,Sales
278736,Shahar,Glinert,2001-03-23,Sales
278764,Koichi,Lueh,9999-01-01,Sales
278886,Divier,Escriba,9999-01-01,Sales
278995,Shigehiro,Dalton,9999-01-01,Sales
279009,Taiji,Brookman,9999-01-01,Sales
279049,Kamakshi,Roisin,2000-10-12,Sales
279093,Turgut,Farrag,9999-01-01,Sales
279118,Remko,Ramamoorthy,1993-02-02,Sales
279134,Manu,Lorch,9999-01-01,Sales
279187,Karsten,Millington,9999-01-01,Sales
279226,Isaac,Gopalakrishnan,9999-01-01,Sales
279288,Patricio,Masand,9999-01-01,Sales
279338,Sreekrishna,Hiltgen,1994-02-04,Sales
279386,Parto,Verspoor,9999-01-01,Sales
279397,Elvis,Karcich,1992-01-30,Sales
279404,Gladys,Litvinov,2001-01-21,Sales
279433,Tetsurou,Billawala,9999-01-01,Sales
279440,Shin,Hebden,9999-01-01,Sales
279451,Pasqua,Qiwen,9999-01-01,Sales
279468,Weiwu,Kornyak,9999-01-01,Sales
279478,Steve,Zyda,9999-01-01,Sales
279484,Yunming,Famili,9999-01-01,Sales
279506,Shih,Selvestrel,9999-01-01,Sales
279510,Makato,Munck,9999-01-01,Sales
279518,Werner,Ellozy,9999-01-01,Sales
279541,Tsutomu,Felder,1999-08-08,Sales
279553,Elzbieta,Brlek,9999-01-01,Sales
279594,Alexius,Ponthieu,9999-01-01,Sales
279643,Kiam,Massonet,9999-01-01,Sales
279661,Xiadong,Bach,9999-01-01,Sales
279732,Sedat,Imataki,1992-07-20,Sales
279770,Chenyi,Brickell,9999-01-01,Sales
279776,Mohammed,Moehrke,9999-01-01,Sales
279829,Iara,Stille,9999-01-01,Sales
279894,Sudharsan,Masand,1993-01-26,Sales
279972,Jianhua,Gecsei,9999-01-01,Sales
279997,Heeju,Burnard,9999-01-01,Sales
280010,Arnould,Awdeh,9999-01-01,Sales
280062,Sashi,Condotta,9999-01-01,Sales
280088,Iara,Llado,9999-01-01,Sales
280236,Sadegh,Vingron,2002-06-11,Sales
280255,Richara,Roccetti,9999-01-01,Sales
280271,Yucel,Papastamatiou,9999-01-01,Sales
280277,Magdalena,Perry,9999-01-01,Sales
280309,Chuanyi,Bolsens,9999-01-01,Sales
280391,Niclas,Spell,9999-01-01,Sales
280396,Shih,Solares,9999-01-01,Sales
280448,Theron,Aamodt,9999-01-01,Sales
280476,Harngdar,Mandelberg,9999-01-01,Sales
280483,Naraig,Jeong,9999-01-01,Sales
280512,Sumant,Trelles,9999-01-01,Sales
280574,Shih,Orlowska,1993-05-18,Sales
280643,Dmitry,Peroz,9999-01-01,Sales
280670,Premsyl,Hitomi,1997-05-27,Sales
280717,Aiman,Range,2001-05-28,Sales
280844,Jeane,Rahimi,2000-09-04,Sales
280860,Gudjon,Syang,9999-01-01,Sales
280910,Arve,Dehkordi,9999-01-01,Sales
280918,Aamod,Codenie,1994-10-18,Sales
280923,Uno,Silva,9999-01-01,Sales
280924,Sigeru,Merey,9999-01-01,Sales
280954,Raimond,Cappelletti,9999-01-01,Sales
280955,Mona,Anido,9999-01-01,Sales
280979,Remmert,Orsini,9999-01-01,Sales
281070,Chenye,Shanbhogue,9999-01-01,Sales
281150,Masanao,Lichtner,9999-01-01,Sales
281188,Sedat,Heyers,9999-01-01,Sales
281259,Marek,Feinberg,9999-01-01,Sales
281261,Shuichi,Molberg,9999-01-01,Sales
281277,Moheb,Pramanik,1986-06-04,Sales
281293,Chikara,Bednarek,9999-01-01,Sales
281345,Giordano,Beetstra,9999-01-01,Sales
281381,Shahar,Kushner,1993-05-29,Sales
281385,Georgi,Oxenboll,9999-01-01,Sales
281416,Sadun,Kuzuoka,9999-01-01,Sales
281458,Niranjan,Biron,9999-01-01,Sales
281462,Katsuo,Shiratori,1997-05-15,Sales
281505,Babette,Baer,9999-01-01,Sales
281510,Douadi,Demian,9999-01-01,Sales
281520,Jeanna,Wrigley,9999-01-01,Sales
281547,Vidar,Baez,1998-02-04,Sales
281548,Yishay,Lichtner,9999-01-01,Sales
281590,Tooru,Heydon,9999-01-01,Sales
281596,Jixiang,Feinberg,1997-05-22,Sales
281601,Kitty,Swist,2001-10-26,Sales
281697,Nirmal,Rusterholz,1991-05-13,Sales
281750,Mohamadou,Laventhal,9999-01-01,Sales
281760,Fumiyo,Cronau,9999-01-01,Sales
281768,Eckart,Beausoleil,9999-01-01,Sales
281776,Radoslaw,Nilsson,9999-01-01,Sales
281928,Lidong,Gewali,9999-01-01,Sales
281971,Horward,Desikan,9999-01-01,Sales
281981,Youssef,Ishibashi,9999-01-01,Sales
281983,Kiyotoshi,Klyachko,1997-12-15,Sales
282002,Franziska,Eickenmeyer,9999-01-01,Sales
282036,Oguz,Ranum,9999-01-01,Sales
282044,Shai,Kilgore,9999-01-01,Sales
282096,Zvonko,Zobel,9999-01-01,Sales
282133,Marek,Brickell,9999-01-01,Sales
282189,Toshiko,Braccini,1990-01-06,Sales
282204,Ulises,Schneeberger,9999-01-01,Sales
282251,Anoosh,Valtorta,1987-06-06,Sales
282347,Shuky,Radivojevic,9999-01-01,Sales
282501,Kristinn,Rande,9999-01-01,Sales
282516,Saeko,Sudbeck,1995-06-19,Sales
282540,Randi,Marakhovsky,9999-01-01,Sales
282644,Alois,Deverell,9999-01-01,Sales
282683,Danny,Biran,1991-05-02,Sales
282711,Shahab,Ponthieu,1995-11-29,Sales
282743,Becky,Paludetto,9999-01-01,Sales
282753,Tonia,Ghandeharizadeh,9999-01-01,Sales
282810,Zeljko,Merks,9999-01-01,Sales
282841,Alejandra,Schwabacher,9999-01-01,Sales
282916,Barton,Maraist,1999-01-26,Sales
283050,Juichirou,Kusalik,9999-01-01,Sales
283114,Vishv,Pettit,1991-04-05,Sales
283209,Abdelghani,Seiwald,9999-01-01,Sales
283225,Ult,Duclos,9999-01-01,Sales
283289,Yechezkel,Akaboshi,9999-01-01,Sales
283298,Tesuya,Pietrzykowski,1998-10-07,Sales
283428,Ramachenga,Peot,9999-01-01,Sales
283435,Takahiro,Schmezko,9999-01-01,Sales
283496,Kenroku,Flasterstein,9999-01-01,Sales
283504,Koldo,Jeong,1997-11-23,Sales
283529,Lucien,Ertl,9999-01-01,Sales
283557,Hironobu,Teitelbaum,9999-01-01,Sales
283589,Ravishankar,Lamparter,1992-11-14,Sales
283653,Neelam,Camurati,9999-01-01,Sales
283740,Stella,Selenyi,9999-01-01,Sales
283768,Mayuri,Boreale,2000-02-18,Sales
283829,Along,Niizuma,9999-01-01,Sales
283847,Fai,Barriga,9999-01-01,Sales
283871,Geraldo,Porotnikoff,9999-01-01,Sales
283949,Ioana,Kroft,9999-01-01,Sales
284081,Deniz,Kampfer,9999-01-01,Sales
284109,Irena,Seuren,1997-12-01,Sales
284161,Kazuhide,Hiroyama,2000-09-06,Sales
284184,Sahrah,Pero,9999-01-01,Sales
284195,Mona,Bouloucos,9999-01-01,Sales
284203,Subhankar,Weisert,9999-01-01,Sales
284228,Fuqing,Pelc,9999-01-01,Sales
284265,Christoph,Lubachevsky,9999-01-01,Sales
284385,Xiaocheng,Marletta,9999-01-01,Sales
284423,Sudharsan,Szmurlo,9999-01-01,Sales
284474,Mona,Petersohn,1998-12-17,Sales
284492,Armond,Birsak,9999-01-01,Sales
284560,Adin,Valiente,9999-01-01,Sales
284594,Sahrah,Rouquie,9999-01-01,Sales
284621,Gino,Goldhammer,1996-03-04,Sales
284655,Mohd,Nanard,9999-01-01,Sales
284674,Krassimir,Monarch,9999-01-01,Sales
284712,Ayakannu,Rindone,1987-03-03,Sales
284720,Heping,Falster,9999-01-01,Sales
284758,Odoardo,Krichel,9999-01-01,Sales
284803,Suebskul,Chinal,1996-03-28,Sales
284830,Stafford,Luff,9999-01-01,Sales
284877,Satosi,Chorvat,2001-09-10,Sales
284927,Rafols,Ullian,2002-02-02,Sales
284947,Martial,Vidal,9999-01-01,Sales
284978,Toong,Conta,9999-01-01,Sales
284990,Froduald,Theuretzbacher,9999-01-01,Sales
284999,Vidar,Hebden,1997-03-30,Sales
285061,Babette,Baja,9999-01-01,Sales
285087,Masako,Badache,9999-01-01,Sales
285308,Domenico,Miake,9999-01-01,Sales
285393,Carrsten,Kaelbling,9999-01-01,Sales
285470,Gill,Turnbull,9999-01-01,Sales
285514,Bikash,Azevdeo,9999-01-01,Sales
285524,Anoosh,Gimbel,9999-01-01,Sales
285551,Zita,Erie,9999-01-01,Sales
285559,Sanjai,Boguraev,9999-01-01,Sales
285609,Tetsushi,Uludag,9999-01-01,Sales
285637,Surveyors,Crelier,9999-01-01,Sales
285659,Mabhin,Lorys,9999-01-01,Sales
285675,Deborah,Orsini,9999-01-01,Sales
285781,Hein,Picaronny,1999-03-06,Sales
285789,Uli,Welham,1992-12-15,Sales
285803,Almudena,Hertweck,9999-01-01,Sales
285829,Jeanne,Henders,9999-01-01,Sales
285934,Zhilian,Antonakopoulos,9999-01-01,Sales
285938,Serenella,Hiraishi,9999-01-01,Sales
285988,Perla,Back,1991-03-24,Sales
286000,Tonny,Eugenio,9999-01-01,Sales
286016,Shigehito,Peha,9999-01-01,Sales
286072,Christophe,Luit,9999-01-01,Sales
286090,Shaw,Sewelson,9999-01-01,Sales
286128,Eckart,Mitsuhashi,9999-01-01,Sales
286143,Atreye,Botman,1990-08-26,Sales
286195,Karlis,Hofting,1998-05-15,Sales
286196,Trygve,Gewali,1995-01-11,Sales
286212,Khoa,Krychniak,1989-02-07,Sales
286219,Gita,Rehfuss,9999-01-01,Sales
286221,Shahaf,Figueira,9999-01-01,Sales
286418,Tomokazu,Daescu,9999-01-01,Sales
286423,Dietrich,Flanders,9999-01-01,Sales
286444,Marin,Srimani,1997-05-23,Sales
286467,Ult,Molberg,9999-01-01,Sales
286562,Reuven,Azevdeo,9999-01-01,Sales
286615,Lokesh,Eterovic,9999-01-01,Sales
286632,Bingning,Ghemri,9999-01-01,Sales
286697,Ult,Melter,9999-01-01,Sales
286710,Suebskul,Jording,1996-08-23,Sales
286777,Garnet,Demos,9999-01-01,Sales
286795,Tayeb,Luca,9999-01-01,Sales
286827,Yunming,Merey,9999-01-01,Sales
286841,Hidekazu,Zobel,9999-01-01,Sales
286852,Anwar,Oppitz,1995-07-13,Sales
286875,Freyja,Wielonsky,9999-01-01,Sales
286878,Sakthirel,Otillio,9999-01-01,Sales
286893,Parke,Yurek,9999-01-01,Sales
286982,Aksel,Ranze,9999-01-01,Sales
287013,Heng,Asmuth,9999-01-01,Sales
287033,Pradeep,Pettey,1989-09-28,Sales
287076,Almudena,Harnett,9999-01-01,Sales
287123,Marko,Benaini,9999-01-01,Sales
287161,Gilbert,Parveen,9999-01-01,Sales
287181,Mariusz,Schade,9999-01-01,Sales
287249,Richara,Gopalakrishnan,9999-01-01,Sales
287293,Gao,Rosch,9999-01-01,Sales
287347,Noritoshi,Melton,9999-01-01,Sales
287355,Shir,Picht,1998-07-27,Sales
287364,Qingxiang,Conta,2001-05-09,Sales
287406,Arra,Slutz,9999-01-01,Sales
287518,Chinhyun,McConalogue,9999-01-01,Sales
287552,Idoia,Hockney,9999-01-01,Sales
287598,Bader,Jiang,9999-01-01,Sales
287600,Rajmohan,Vieth,1997-10-07,Sales
287613,Navid,Magalhaes,9999-01-01,Sales
287624,Francesca,Ambroszkiewicz,9999-01-01,Sales
287664,Guther,Clemencon,1999-09-24,Sales
287680,Youssef,Rande,9999-01-01,Sales
287761,Patricia,Pargaonkar,9999-01-01,Sales
287778,Krisda,Suomi,9999-01-01,Sales
287876,Yinlin,Hardjono,9999-01-01,Sales
287931,Sariel,Tsukuda,1987-04-04,Sales
287947,Wanqing,Anily,9999-01-01,Sales
288051,Murthy,Thibadeau,9999-01-01,Sales
288071,Supot,Shanbhogue,2000-09-09,Sales
288138,Iara,Tetzlaff,9999-01-01,Sales
288161,Kellyn,Luck,9999-01-01,Sales
288206,Jouni,Tiemann,9999-01-01,Sales
288209,Elvia,Baez,9999-01-01,Sales
288304,Shan,Majewski,9999-01-01,Sales
288319,Srinidhi,Kaminger,2001-08-21,Sales
288332,Sibyl,Douceur,9999-01-01,Sales
288389,Guther,Pietracaprina,1996-10-27,Sales
288393,Bernd,Lakshmanan,9999-01-01,Sales
288452,Aria,Wrigley,1993-06-04,Sales
288461,Nathan,Madeira,2002-04-25,Sales
288482,Khoa,Gurbaxani,1999-05-26,Sales
288574,Fayez,Paludetto,9999-01-01,Sales
288578,Boguslaw,Birrer,1993-07-02,Sales
288590,Hailing,Reeken,9999-01-01,Sales
288639,Shooichi,Rehfuss,9999-01-01,Sales
288658,Giordano,Halloran,9999-01-01,Sales
288684,Gou,Papastamatiou,2002-05-27,Sales
288776,Akeno,Baca,9999-01-01,Sales
288801,Otmar,Birge,9999-01-01,Sales
288812,Cristinel,Deverell,2002-07-26,Sales
288813,Licheng,Noriega,9999-01-01,Sales
288840,Pohua,Christ,1989-04-11,Sales
288841,Sajjad,Merlo,1993-09-14,Sales
288847,Guenter,Kalafatis,9999-01-01,Sales
288863,Huai,Sundgren,9999-01-01,Sales
288967,Mantis,Erbe,9999-01-01,Sales
288973,Xinyu,Kaiser,9999-01-01,Sales
289022,Bowen,Czap,1999-02-05,Sales
289025,Feixiong,Fordan,2001-10-18,Sales
289032,Danny,Asrin,9999-01-01,Sales
289057,Eishiro,Theuretzbacher,1990-08-08,Sales
289107,Holgard,Luef,9999-01-01,Sales
289302,Mani,Lampe,9999-01-01,Sales
289353,Nikolaos,Winter,9999-01-01,Sales
289356,Yuqun,Kobuchi,9999-01-01,Sales
289389,Adhemar,Suomi,2001-09-27,Sales
289419,Kenroku,Ozeri,9999-01-01,Sales
289433,Demos,Maquelin,9999-01-01,Sales
289445,Bedir,Shackel,1999-03-12,Sales
289619,Jiafu,Mundy,9999-01-01,Sales
289669,Larisa,Litzler,9999-01-01,Sales
289686,Ortrun,Rajala,9999-01-01,Sales
289712,Karsten,Brookner,9999-01-01,Sales
289847,Leen,Wissmann,9999-01-01,Sales
289862,Marin,Deverell,9999-01-01,Sales
289950,Sudharsan,Koshino,9999-01-01,Sales
289982,Gil,Erol,9999-01-01,Sales
290035,Zine,Lieberherr,9999-01-01,Sales
290089,Alain,Highland,1992-08-19,Sales
290274,Nahid,Cooley,9999-01-01,Sales
290329,Branimir,Luks,1996-03-23,Sales
290337,Jaroslava,Soicher,9999-01-01,Sales
290357,Kasturi,Cunliffe,9999-01-01,Sales
290360,Rosita,Auyong,9999-01-01,Sales
290428,Supot,Flowers,9999-01-01,Sales
290434,Mohan,Ferriere,9999-01-01,Sales
290436,Chenxi,Karlin,9999-01-01,Sales
290491,Marsal,Vadhan,1996-03-05,Sales
290537,Mabo,Erbe,9999-01-01,Sales
290561,Genki,Melter,9999-01-01,Sales
290564,Teunis,Ghandeharizadeh,9999-01-01,Sales
290589,Jouni,Chleq,9999-01-01,Sales
290732,Shen,Usery,9999-01-01,Sales
290788,Weijing,Lundstrom,9999-01-01,Sales
290800,Shmuel,Meriste,9999-01-01,Sales
290816,Sachem,Cochrane,9999-01-01,Sales
290835,Susuma,Angot,1997-12-04,Sales
290856,Cedric,Cannard,9999-01-01,Sales
290890,Margareta,Vitiello,9999-01-01,Sales
290913,Tse,Lieberherr,1992-07-06,Sales
290946,Abdelghani,Reutenauer,9999-01-01,Sales
290985,Geraldo,Takanami,9999-01-01,Sales
291068,Conor,Zaccaria,9999-01-01,Sales
291106,Masako,Gilg,1994-10-12,Sales
291116,Berni,Pocchiola,9999-01-01,Sales
291119,Bernice,Huxford,9999-01-01,Sales
291124,Yucai,Anandan,1992-05-24,Sales
291245,Shahab,Lueh,9999-01-01,Sales
291294,Yoshimitsu,Luby,9999-01-01,Sales
291323,Ghassan,Maksimenko,9999-01-01,Sales
291325,Arno,Speckmann,2000-08-20,Sales
291330,Mona,Ligten,9999-01-01,Sales
291353,Alselm,Farrag,9999-01-01,Sales
291359,Sreekrishna,Swiler,9999-01-01,Sales
291380,Mohammed,Miara,9999-01-01,Sales
291385,Khun,Anandan,9999-01-01,Sales
291421,Eirik,Carrere,9999-01-01,Sales
291426,Geraldo,Cooman,9999-01-01,Sales
291534,Akhilish,Paciorek,9999-01-01,Sales
291607,Boguslaw,Swift,9999-01-01,Sales
291649,Arnould,Kruskal,9999-01-01,Sales
291653,Rafael,Strehl,9999-01-01,Sales
291683,Denny,Masand,9999-01-01,Sales
291734,Serge,Heinisuo,9999-01-01,Sales
291788,Makato,Poupard,9999-01-01,Sales
291805,Hyuncheol,Munke,1994-05-12,Sales
291861,Ramya,Worfolk,1988-06-25,Sales
291892,Babette,Nollmann,1993-03-18,Sales
291908,Marek,Soloway,9999-01-01,Sales
292023,Demos,Rullman,9999-01-01,Sales
292032,Herb,Siprelle,1992-01-15,Sales
292083,Kayoko,McFarlan,1997-08-20,Sales
292093,Yurij,Papsdorf,9999-01-01,Sales
292173,Volkmar,Preusig,1992-04-04,Sales
292198,Geoff,Gien,9999-01-01,Sales
292281,Lakshmi,Bardell,9999-01-01,Sales
292322,Adamantios,Colorni,9999-01-01,Sales
292378,Mang,Harllee,9999-01-01,Sales
292458,Akeno,Armand,9999-01-01,Sales
292499,Takahira,Mayerwieser,9999-01-01,Sales
292517,Xumin,Fadgyas,1999-01-08,Sales
292533,Zine,Muchinsky,9999-01-01,Sales
292554,Steen,Heuser,9999-01-01,Sales
292624,Huiqun,Jiang,2002-01-20,Sales
292643,Chriss,Eiter,9999-01-01,Sales
292671,DeForest,Granlund,1987-12-06,Sales
292675,Munehiko,Ranze,9999-01-01,Sales
292902,Shigenori,Woycyznski,9999-01-01,Sales
292904,Gopalakrishnan,Uhrik,9999-01-01,Sales
292962,Youjian,Schahn,2000-03-19,Sales
292970,Xinyu,Strandh,9999-01-01,Sales
293122,Fox,Chleq,1992-07-03,Sales
293144,Junichi,Huhdanpaa,9999-01-01,Sales
293177,Marlo,Fairtlough,9999-01-01,Sales
293312,Zito,Pehl,1994-09-11,Sales
293342,Dekang,Moehrke,9999-01-01,Sales
293355,Huan,Kolvik,9999-01-01,Sales
293434,Sachio,Ghandeharizadeh,2001-11-04,Sales
293537,Quingbo,Chiodo,9999-01-01,Sales
293632,Arnould,Kenevan,2002-06-17,Sales
293647,Martina,Lindqvist,1995-04-09,Sales
293693,Tokuyasu,Baumann,1994-12-18,Sales
293703,Serap,Munawer,1988-05-25,Sales
293769,Paris,Valtorta,9999-01-01,Sales
293814,Barton,Bach,2001-10-16,Sales
293914,Jungsoon,Garrabrants,9999-01-01,Sales
293916,Goncalo,Steinauer,2000-09-02,Sales
293934,Kerryn,Heusch,9999-01-01,Sales
293946,Nadjib,Merro,9999-01-01,Sales
293965,Jamaludin,Majewski,9999-01-01,Sales
294011,Guiseppe,Solares,9999-01-01,Sales
294080,Chenxi,Iwayama,9999-01-01,Sales
294097,Kazunori,Cummings,9999-01-01,Sales
294164,Subhada,Hennings,9999-01-01,Sales
294170,Valeri,Improta,1998-01-07,Sales
294193,Subhankar,Pettey,1996-08-02,Sales
294232,Kasturi,Salvesen,1990-10-20,Sales
294240,Poornachandra,Ressouche,9999-01-01,Sales
294283,Gita,Yurov,2001-09-22,Sales
294319,Geoffry,Bach,9999-01-01,Sales
294326,Dmitri,Kermarrec,9999-01-01,Sales
294332,Adit,Ranft,9999-01-01,Sales
294398,Kazuhiko,Ruemmler,9999-01-01,Sales
294501,Claude,Roohalamini,9999-01-01,Sales
294606,Zhilian,Perko,2000-03-23,Sales
294613,Palash,Carrere,9999-01-01,Sales
294618,Kazunori,Emmart,9999-01-01,Sales
294692,Marie,Lakshmanan,2000-10-30,Sales
294742,Neelam,Brender,9999-01-01,Sales
294779,Mountaz,Valiente,9999-01-01,Sales
294805,Vishu,Flexer,9999-01-01,Sales
294850,Toshimo,Peot,9999-01-01,Sales
294893,Hironoby,Marwedel,2000-09-14,Sales
294930,Remmert,Baik,9999-01-01,Sales
294932,Aram,Perly,9999-01-01,Sales
294958,Constantine,Zuberek,1990-09-04,Sales
294966,Mrinalini,Esposito,9999-01-01,Sales
294970,Peer,Rosay,9999-01-01,Sales
295027,Zeljko,Karner,2001-01-18,Sales
295068,Shem,Olivero,9999-01-01,Sales
295089,Gina,Shimshoni,9999-01-01,Sales
295118,Navin,Redmiles,9999-01-01,Sales
295181,Niclas,Skogmar,9999-01-01,Sales
295221,Tomokazu,Hofting,9999-01-01,Sales
295351,Niranjan,Barinka,9999-01-01,Sales
295364,Shaowei,Parascandalo,9999-01-01,Sales
295439,Makato,Fadgyas,9999-01-01,Sales
295464,Marc,Falck,9999-01-01,Sales
295483,Deborah,Raoux,1990-05-04,Sales
295503,Tayeb,Lund,9999-01-01,Sales
295506,Aloys,Blokdijk,9999-01-01,Sales
295624,Menkae,Denos,1997-04-25,Sales
295651,Adil,Coombs,9999-01-01,Sales
295665,Fabrizio,Socorro,9999-01-01,Sales
295795,Tomofumi,Budinsky,2002-06-18,Sales
295796,Ewing,Trachtenberg,9999-01-01,Sales
295800,Jingling,Weisert,9999-01-01,Sales
295838,Bartek,Ritcey,9999-01-01,Sales
295853,Doohun,Rahimi,9999-01-01,Sales
295919,Florina,Saoudi,9999-01-01,Sales
296016,Ayakannu,Munoz,9999-01-01,Sales
296108,Marsha,Karnin,2001-04-04,Sales
296288,Muzhong,Vecchi,9999-01-01,Sales
296368,Annemarie,Warwick,1994-01-19,Sales
296375,Maren,Tzvieli,9999-01-01,Sales
296387,Yuguang,Riexinger,1996-04-03,Sales
296432,Atreyi,Brendel,9999-01-01,Sales
296514,Zito,Underwood,9999-01-01,Sales
296569,Gila,Lindenbaum,9999-01-01,Sales
296625,Goa,Erdi,9999-01-01,Sales
296735,Satyanarayana,Iacovou,9999-01-01,Sales
296763,Aran,Brookman,2001-01-31,Sales
296821,Charlene,Cooman,9999-01-01,Sales
296848,Jianhua,Kermarrec,9999-01-01,Sales
